hour,n_hour_ids,LQ_est,med_est,UQ_est,LQ_est_char,med_est_char,UQ_est_char,n_obvs,all,bd,bd_label,route_name,year,city,short_name
2,61,1575.562282102945,1431.298304280505,1389.7995014217984,26m 15s,24m 51s,23m 9s,164095,TRUE,2,02:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
3,61,1562.899332114678,1432.5015820304232,1389.1630557241988,26m 2s,24m 52s,23m 9s,332200,TRUE,3,03:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
4,61,1535.458099353944,1424.2502883415195,1387.5655319016132,26m 35s,24m 44s,23m 7s,319688,TRUE,4,04:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
5,61,1610.468052206849,1459.6831138357977,1396.6306281565662,27m 50s,24m 19s,23m 16s,431495,TRUE,5,05:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
6,61,1824.1180929189843,1531.0120898591344,1420.614541445392,30m 24s,26m 31s,24m 40s,511528,TRUE,6,06:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
7,61,1791.0218882018949,1521.3881621823714,1415.7827184835105,30m 51s,25m 21s,24m 35s,496196,TRUE,7,07:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
8,61,2113.136452017751,1600.8292070627112,1444.4957643898872,35m 13s,27m 40s,24m 4s,861117,TRUE,8,08:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
9,61,1822.5619714745385,1534.4171361056156,1421.1424513874138,30m 22s,26m 34s,24m 41s,795690,TRUE,9,09:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
10,61,1700.80864215458,1498.854196166342,1405.9843952373387,28m 20s,25m 58s,23m 25s,534229,TRUE,10,10:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
11,61,1707.1471338591596,1502.8170763656854,1405.8088106971866,28m 27s,25m 2s,23m 25s,627493,TRUE,11,11:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
12,61,1728.090975717102,1509.0697094876302,1409.1686691930383,29m 48s,25m 9s,23m 29s,511295,TRUE,12,12:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
13,61,1777.5719840823317,1514.1092260907938,1412.6069952072005,30m 37s,25m 14s,24m 32s,543734,TRUE,13,13:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
14,61,2100.5370097100767,1635.6709614465449,1444.6455262496856,35m 0s,27m 15s,24m 4s,507357,TRUE,14,14:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
15,61,2969.430396875718,2088.817473829334,1673.2229354378378,49m 29s,35m 48s,28m 53s,637825,TRUE,15,15:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
16,61,3481.489367667138,2380.1916655452624,1822.3064235561783,58m 1s,40m 40s,30m 22s,830480,TRUE,16,16:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
17,61,3060.172875076514,2133.05526211801,1611.8296718365968,51m 0s,36m 33s,27m 51s,1019587,TRUE,17,17:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
18,61,1859.7058730791573,1538.7848594374648,1422.9033280739225,31m 59s,26m 38s,24m 42s,779706,TRUE,18,18:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
19,61,1577.7403668450947,1443.9842425744891,1388.7277142785315,26m 17s,24m 3s,23m 8s,595581,TRUE,19,19:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
20,61,1589.705895204134,1452.1835860763024,1394.8941475424654,26m 29s,24m 12s,23m 14s,383512,TRUE,20,20:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
21,61,1626.4306250687082,1478.8468489799309,1411.7256202874985,27m 6s,25m 38s,24m 31s,431209,TRUE,21,21:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
22,61,1646.0513331617929,1470.3101163478036,1406.5256841566545,27m 26s,25m 30s,23m 26s,234591,TRUE,22,22:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
23,61,1652.298429561792,1457.8313424379835,1398.8280114538195,28m 32s,24m 17s,23m 18s,230909,TRUE,23,23:00:00,M7 - M2 to M5,2022,Sydney,M7_Sydney
0,49,1637.2802230500229,1440.6932531628895,1394.581355127623,27m 17s,24m 0s,23m 14s,192173,TRUE,0,00:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
1,49,1681.3617423597373,1450.1360098133548,1398.9749908097133,28m 1s,24m 10s,23m 18s,124831,TRUE,1,01:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
2,49,1703.2027877623063,1452.6978584105818,1396.1686682095612,28m 23s,24m 12s,23m 16s,142975,TRUE,2,02:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
3,49,1612.322572418282,1445.6037335464684,1396.6726748504548,27m 52s,24m 5s,23m 16s,212521,TRUE,3,03:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
4,49,1574.9944200300315,1447.5718782444967,1399.9800807219433,26m 14s,24m 7s,23m 19s,364326,TRUE,4,04:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
5,49,1655.2064378146815,1484.952830241851,1408.4279557755897,28m 35s,25m 44s,23m 28s,538990,TRUE,5,05:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
6,49,3328.1638405041217,2263.283504526547,1711.192435282709,55m 28s,38m 43s,29m 31s,662473,TRUE,6,06:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
7,49,3002.229742494013,2062.8720917405517,1603.9834288526256,50m 2s,34m 22s,27m 43s,736801,TRUE,7,07:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
8,49,2774.433239178315,1884.6467537707445,1549.116522191296,46m 14s,31m 24s,26m 49s,629707,TRUE,8,08:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
9,49,2210.255912951246,1718.2884122054006,1482.042080349857,37m 50s,29m 38s,25m 42s,1077311,TRUE,9,09:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
10,49,1868.1156645402284,1565.062489755493,1431.7227858412166,31m 8s,26m 5s,24m 51s,641518,TRUE,10,10:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
11,49,1857.8161257549043,1538.603984783449,1423.2989553710688,31m 57s,26m 38s,24m 43s,632912,TRUE,11,11:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
12,49,1810.9965409736467,1527.661468287362,1420.6033932119726,30m 10s,25m 27s,24m 40s,578699,TRUE,12,12:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
13,49,1863.00624943373,1540.0841702849646,1421.6795859494596,31m 3s,26m 40s,24m 41s,598941,TRUE,13,13:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
14,49,2101.8066932759375,1602.6149752567642,1441.2166379211342,35m 1s,27m 42s,24m 1s,542928,TRUE,14,14:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
15,49,2483.590558624797,1781.7658477497316,1488.34651831173,41m 23s,30m 41s,25m 48s,552123,TRUE,15,15:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
16,49,2736.7263502737983,1907.2127816246204,1524.606121292029,46m 36s,32m 47s,25m 24s,829305,TRUE,16,16:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
17,49,2453.4205221270904,1811.060548324219,1491.5055184692196,41m 53s,30m 11s,25m 51s,933695,TRUE,17,17:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
18,49,1826.97090063292,1541.808205236155,1422.402408014205,30m 26s,26m 41s,24m 42s,676887,TRUE,18,18:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
19,49,1637.0845640913203,1454.0778724570907,1399.3914267495595,27m 17s,24m 14s,23m 19s,368530,TRUE,19,19:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
20,49,1665.2470228223565,1452.5589591171747,1396.8082480996138,28m 45s,24m 12s,23m 16s,304230,TRUE,20,20:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
21,49,1654.5060118342085,1463.7949879882574,1402.6892324530231,28m 34s,24m 23s,23m 22s,367611,TRUE,21,21:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
22,49,1638.739870200968,1476.177443092928,1405.215379795295,27m 18s,25m 36s,23m 25s,419412,TRUE,22,22:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
23,49,1634.1098356337052,1444.5350252772553,1396.4129361671728,27m 14s,24m 4s,23m 16s,259452,TRUE,23,23:00:00,M7 - M5 to M2,2022,Sydney,M7_Sydney
0,64,1667.5859298465784,1486.8098329901857,1411.3499747828223,28m 47s,25m 46s,24m 31s,181099,FALSE,0,00:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
1,64,1716.8508384142688,1493.3535098189377,1410.9531210478076,29m 36s,25m 53s,24m 30s,120094,FALSE,1,01:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
2,64,1885.7190178344897,1513.2350333255397,1414.4583839221732,31m 25s,25m 13s,24m 34s,100825,FALSE,2,02:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
3,64,1795.502781237632,1482.2518524840289,1407.3191720485854,30m 55s,25m 42s,23m 27s,120531,FALSE,3,03:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
4,64,1621.9369292992487,1471.1658507272618,1407.9649969464012,27m 1s,25m 31s,23m 27s,143966,FALSE,4,04:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
5,64,1671.6328729709678,1480.1602159144168,1402.5027905077775,28m 51s,25m 40s,23m 22s,267621,FALSE,5,05:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
6,64,1795.7146514342678,1536.9230814621956,1420.6255063722433,30m 55s,26m 36s,24m 40s,303868,FALSE,6,06:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
7,64,1927.6295476558605,1572.9849205974465,1429.6561312574606,32m 7s,26m 12s,24m 49s,344249,FALSE,7,07:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
8,64,2317.681395539573,1744.4958554864008,1474.5584721221492,39m 37s,29m 4s,25m 34s,391044,FALSE,8,08:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
9,64,1893.925453039153,1560.1763483705713,1427.7788022177226,32m 33s,26m 0s,24m 47s,508515,FALSE,9,09:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
10,64,1745.28371306332,1529.296040782746,1416.1366968265202,29m 5s,25m 29s,24m 36s,453469,FALSE,10,10:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
11,64,1734.9594829109876,1525.329540617172,1412.2109269540967,29m 54s,25m 25s,24m 32s,395853,FALSE,11,11:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
12,64,1742.2622545039042,1529.2517261884914,1414.8102264813049,29m 2s,25m 29s,24m 34s,342789,FALSE,12,12:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
13,64,1747.0940135080616,1529.9804605431543,1415.6413234223764,29m 7s,25m 29s,24m 35s,325774,FALSE,13,13:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
14,64,1879.5496079861016,1575.5269493192727,1437.5678300886902,31m 19s,26m 15s,24m 57s,349203,FALSE,14,14:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
15,64,2715.108522538881,1932.1712426212184,1564.383826435433,45m 15s,32m 12s,26m 4s,346279,FALSE,15,15:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
16,64,3468.310612316543,2286.6869670889637,1708.292901023878,58m 48s,38m 6s,28m 28s,399348,FALSE,16,16:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
17,64,3584.1475494361775,2506.683418028441,1783.3314987204624,60m 44s,42m 46s,30m 43s,500104,FALSE,17,17:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
18,64,2445.9057872791764,1756.4007200778062,1458.3772644682692,41m 45s,29m 16s,24m 18s,384012,FALSE,18,18:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
19,64,1678.229764768185,1494.9198644603532,1404.32774964429,28m 58s,25m 54s,23m 24s,259407,FALSE,19,19:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
20,64,1653.491470800712,1477.157510196264,1394.2840222684697,28m 33s,25m 37s,23m 14s,226242,FALSE,20,20:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
21,64,1676.213771513789,1489.6713798495505,1400.9845503343467,28m 56s,25m 49s,23m 20s,270302,FALSE,21,21:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
22,64,1692.4283430012306,1489.9739190079458,1407.2082783177866,28m 12s,25m 49s,23m 27s,243124,FALSE,22,22:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
23,64,1690.8547888119783,1491.0656630049998,1409.0347000133083,28m 10s,25m 51s,23m 29s,236546,FALSE,23,23:00:00,M80 - Altona to Greensborough,2019,Melbourne,M80_Melbourne
0,68,1653.0995322756569,1477.058536595236,1400.6462243286762,28m 33s,25m 37s,23m 20s,136663,FALSE,0,00:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
1,68,1644.844137911753,1475.578569855849,1396.7865597032132,27m 24s,25m 35s,23m 16s,144935,FALSE,1,01:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
2,68,1649.7676760195804,1471.555425390599,1398.7000130807855,27m 29s,25m 31s,23m 18s,161600,FALSE,2,02:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
3,68,1677.5205771942972,1476.767940273358,1401.090987220805,28m 57s,25m 36s,23m 21s,147899,FALSE,3,03:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
4,68,1619.4757127373068,1457.976669334084,1391.692264992782,27m 59s,24m 17s,23m 11s,166041,FALSE,4,04:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
5,68,1621.3683053951872,1475.2808435927757,1399.8751003707564,27m 1s,25m 35s,23m 19s,227178,FALSE,5,05:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
6,68,2162.1771209214435,1670.738010997491,1451.2827753843526,36m 2s,28m 50s,24m 11s,301028,FALSE,6,06:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
7,68,2612.6389322533287,1815.309848464389,1478.0952952127238,44m 32s,30m 15s,25m 38s,427205,FALSE,7,07:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
8,68,2805.323722049988,1829.6479071308236,1466.282005533889,47m 45s,30m 29s,24m 26s,417386,FALSE,8,08:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
9,68,1968.2735473488297,1549.1094278828173,1419.3056826465306,33m 48s,26m 49s,24m 39s,436364,FALSE,9,09:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
10,68,1719.1318088468165,1520.0656241807353,1410.8306759087654,29m 39s,25m 20s,24m 30s,367822,FALSE,10,10:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
11,68,1699.0269510894943,1511.2762127245005,1409.6678154564634,28m 19s,25m 11s,23m 29s,359273,FALSE,11,11:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
12,68,1687.9867999056507,1501.052750740726,1403.7655642990287,28m 7s,25m 1s,23m 23s,377717,FALSE,12,12:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
13,68,1699.3796649924966,1506.7716594479305,1401.4720782109696,28m 19s,25m 6s,23m 21s,376714,FALSE,13,13:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
14,68,1700.3809879108462,1508.4899588459475,1405.42812955232,28m 20s,25m 8s,23m 25s,374466,FALSE,14,14:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
15,68,2010.634682828461,1583.8449731919252,1427.1522207826906,34m 30s,26m 23s,24m 47s,392802,FALSE,15,15:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
16,68,2311.8682944930547,1719.2662648831854,1462.998242122177,39m 31s,29m 39s,24m 22s,423607,FALSE,16,16:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
17,68,2306.1461848907975,1733.5490074923591,1484.6860782132412,38m 26s,29m 53s,25m 44s,482583,FALSE,17,17:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
18,68,1890.7455594044409,1566.02810536234,1425.3764772994411,32m 30s,26m 6s,24m 45s,342838,FALSE,18,18:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
19,68,1681.9059319141302,1485.1947476479413,1396.500418214207,28m 1s,25m 45s,23m 16s,219909,FALSE,19,19:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
20,68,1694.8136764076537,1495.6836980005737,1402.1808566893512,28m 14s,25m 55s,23m 22s,237873,FALSE,20,20:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
21,68,1673.29318136673,1489.433185621983,1400.3555052379966,28m 53s,25m 49s,23m 20s,218067,FALSE,21,21:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
22,68,1708.7633569165466,1506.7543657643791,1406.5010691585303,28m 28s,25m 6s,23m 26s,231404,FALSE,22,22:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
23,68,1695.9192672268332,1494.7636814841892,1405.791221560611,28m 15s,25m 54s,23m 25s,199541,FALSE,23,23:00:00,M80 - Greensborough to Altona,2019,Melbourne,M80_Melbourne
0,64,1703.3890429482267,1514.8130457890531,1425.6966939600786,28m 23s,25m 14s,24m 45s,116258,TRUE,0,00:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
1,64,1707.4392411900585,1519.9561629959924,1430.365077541652,28m 27s,25m 19s,24m 50s,92279,TRUE,1,01:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
2,64,1720.77929219811,1513.5261708924115,1424.5481849569087,29m 40s,25m 13s,24m 44s,80599,TRUE,2,02:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
3,64,1723.8473201317918,1530.8190747191209,1430.9137532277211,29m 43s,26m 30s,24m 50s,93724,TRUE,3,03:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
4,64,1704.729033832822,1506.1627050466902,1413.7346956763408,28m 24s,25m 6s,24m 33s,112628,TRUE,4,04:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
5,64,1724.8615926044613,1519.6140649531874,1417.6779526750108,29m 44s,25m 19s,24m 37s,212350,TRUE,5,05:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
6,64,1817.7698775877157,1568.6307673458955,1438.53686918919,30m 17s,26m 8s,24m 58s,248621,TRUE,6,06:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
7,64,1784.1862258904555,1547.2605263278572,1435.37605024566,30m 44s,26m 47s,24m 55s,295815,TRUE,7,07:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
8,64,1865.6242017618808,1572.891203307986,1440.5405570164328,31m 5s,26m 12s,24m 0s,351639,TRUE,8,08:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
9,64,1840.4336891468608,1576.4775419343282,1446.2709899201093,31m 40s,26m 16s,24m 6s,462296,TRUE,9,09:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
10,64,1816.0737134533929,1564.182202062602,1438.8105204596216,30m 16s,26m 4s,24m 58s,416701,TRUE,10,10:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
11,64,1785.6489123980468,1552.5301161982927,1432.1671010163518,30m 45s,26m 52s,24m 52s,362691,TRUE,11,11:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
12,64,1795.825371490473,1553.3007041994329,1429.2641270244008,30m 55s,26m 53s,24m 49s,318481,TRUE,12,12:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
13,64,1821.013248927531,1554.4742059353823,1435.2857045876087,30m 21s,26m 54s,24m 55s,299306,TRUE,13,13:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
14,64,1906.490410486447,1578.24154157419,1441.450783224559,32m 46s,26m 18s,24m 1s,290015,TRUE,14,14:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
15,64,2380.6242830217293,1749.6538852654471,1476.4518102746997,40m 40s,29m 9s,25m 36s,290899,TRUE,15,15:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
16,64,2897.4363551444317,1902.2184243273243,1494.5127492395657,48m 17s,32m 42s,25m 54s,320864,TRUE,16,16:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
17,64,2862.9879216880195,1894.9644357219497,1490.720371438684,48m 42s,32m 34s,25m 50s,426667,TRUE,17,17:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
18,64,1970.880948619485,1566.7981956216263,1435.5397453511512,33m 50s,26m 6s,24m 55s,287673,TRUE,18,18:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
19,64,1696.0678178333633,1513.463737264647,1413.5916535470578,28m 16s,25m 13s,24m 33s,181397,TRUE,19,19:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
20,64,1707.0703594776703,1514.849541057335,1418.4447638904896,28m 27s,25m 14s,24m 38s,176731,TRUE,20,20:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
21,64,1804.2942713195569,1532.283094367664,1427.9229299455508,30m 4s,26m 32s,24m 47s,181379,TRUE,21,21:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
22,64,1787.3149533870403,1534.257297816867,1429.074964163245,30m 47s,26m 34s,24m 49s,160126,TRUE,22,22:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
23,64,1759.000510389277,1523.2558587392357,1429.3819079750554,29m 19s,25m 23s,24m 49s,144113,TRUE,23,23:00:00,M80 - Altona to Greensborough,2020,Melbourne,M80_Melbourne
0,68,1730.9542336893396,1521.5037201720895,1423.2737851210402,29m 50s,25m 21s,24m 43s,100805,TRUE,0,00:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
1,68,1731.915187306353,1515.7617662233968,1418.4192671447895,29m 51s,25m 15s,24m 38s,109506,TRUE,1,01:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
2,68,1721.5305068164018,1513.833008930346,1421.280717450911,29m 41s,25m 13s,24m 41s,131562,TRUE,2,02:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
3,68,1679.3340182381671,1508.7482167997505,1415.5024611566764,28m 59s,25m 8s,24m 35s,120069,TRUE,3,03:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
4,68,1641.8656900207482,1486.3280406816486,1401.0340669058378,27m 21s,25m 46s,23m 21s,146221,TRUE,4,04:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
5,68,1668.2114014910608,1505.048730146439,1410.188128695047,28m 48s,25m 5s,24m 30s,193621,TRUE,5,05:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
6,68,1846.7529741017877,1569.9428098248893,1449.079934609606,31m 46s,26m 9s,24m 9s,224250,TRUE,6,06:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
7,68,1908.5179585517228,1571.8132285734573,1446.301915357841,32m 48s,26m 11s,24m 6s,393719,TRUE,7,07:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
8,68,1845.468375694389,1567.6172592717262,1441.7653976185425,31m 45s,26m 7s,24m 1s,399145,TRUE,8,08:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
9,68,1760.0396252438725,1549.4661792267343,1428.7033485407578,29m 20s,26m 49s,24m 48s,376761,TRUE,9,09:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
10,68,1755.0968596391497,1547.0380903548855,1432.1711522273597,29m 15s,26m 47s,24m 52s,338462,TRUE,10,10:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
11,68,1741.8647324293097,1540.7890631901992,1428.8384750941011,29m 1s,26m 40s,24m 48s,338491,TRUE,11,11:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
12,68,1725.6555890587642,1528.9629700149735,1418.2598833034042,29m 45s,25m 28s,24m 38s,333591,TRUE,12,12:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
13,68,1743.153518563314,1538.818320013858,1423.812456281109,29m 3s,26m 38s,24m 43s,320250,TRUE,13,13:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
14,68,1778.996290829892,1543.2228399258847,1426.7490251638903,30m 38s,26m 43s,24m 46s,339508,TRUE,14,14:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
15,68,2013.8749446834547,1569.2271764052557,1435.886496196509,34m 33s,26m 9s,24m 55s,354891,TRUE,15,15:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
16,68,2310.3974572888205,1704.6467396820835,1462.7579120149444,39m 30s,28m 24s,24m 22s,389347,TRUE,16,16:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
17,68,2268.499891709536,1678.4207365097825,1468.1641856672663,38m 48s,28m 58s,24m 28s,371758,TRUE,17,17:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
18,68,1807.682607791922,1553.1118306426774,1432.7358843142968,30m 7s,26m 53s,24m 52s,238789,TRUE,18,18:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
19,68,1679.563056990713,1505.903480179327,1408.4237013044478,28m 59s,25m 5s,23m 28s,196264,TRUE,19,19:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
20,68,1747.136139572019,1531.9883310128976,1420.9726373612216,29m 7s,26m 31s,24m 40s,178769,TRUE,20,20:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
21,68,1737.843989779898,1519.8065233136558,1417.894536916291,29m 57s,25m 19s,24m 37s,156967,TRUE,21,21:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
22,68,1763.8653776086512,1526.8965332651132,1420.7041801674227,29m 23s,25m 26s,24m 40s,149745,TRUE,22,22:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
23,68,1737.6275261125877,1522.877429432366,1426.761989949025,29m 57s,25m 22s,24m 46s,136493,TRUE,23,23:00:00,M80 - Greensborough to Altona,2020,Melbourne,M80_Melbourne
0,65,1719.089117824274,1554.8478784408337,1474.1807434590542,29m 39s,26m 54s,25m 34s,192904,TRUE,0,00:00:00,M80 - Altona to Greensborough,2021,Melbourne,M80_Melbourne
